brand,total_events,safety_score
URETEROSCOPE,18,2.0121039229319486e-05
"URETEROSCOPE 6.7/8.4 FR. X 330 MM, 5, STRAIGHT OCULAR, 4.2 FR. CHANNEL",2,2.2356710254799427e-06
"URETEROSCOPE 6.7/8.4 FR. X 430 MM, 0, ANGLED OCULAR, 4.2 FR. CHANNEL",1,1.1178355127399714e-06
"URETEROSCOPE 6.7/8.4 FR. X 430 MM, 5, ANGLED OCULAR, 4.2 FR. CHANNEL",12,1.3414026152879655e-05
"URETEROSCOPE 6.9/8.4 FR. X 330 MM, 5, STRAIGHT OCULAR, 3.7 FR. 2.6 FR. CHANNEL",7,7.824848589179799e-06
"URETEROSCOPE 6.9/8.4 FR. X 430 MM, 5",1,1.1178355127399714e-06
"URETEROSCOPE 6.9/8.4 FR. X 430 MM, 5, ANGLED OCULAR, 3.7 FR. 2.6 FR. CHANNEL",1,1.1178355127399714e-06
"URETEROSCOPE 6.9/8.4 FR. X 430 MM, 5, STRAIGHT OCULAR, 3.7 FR. 2.6 FR. CHANNEL",15,1.676753269109957e-05
"URETEROSCOPE 7.3/10.4 FR. X 430 MM, 0, ANGLED OCULAR, 6.4 FR. CHANNEL",1,1.1178355127399714e-06
"URETEROSCOPE 7.3/10.4 FR. X 430 MM, 5, ANGLED OCULAR, 6.4 FR. CHANNEL",10,1.1178355127399713e-05
"URETEROSCOPE AND ACCESSORIES, FLEXIBLE/RIGID",1,1.1178355127399714e-06
URETEROSCOPE CVAC,1,1.1178355127399714e-06
URETEROSCOPE SHEATH DILATOR,1,1.1178355127399714e-06
URETEROSCOPE WITH WA00395A,3,3.353506538219914e-06
"URETEROSCOPE, 33CM",7,7.824848589179799e-06
"URETEROSCOPE, 43CM",8,8.94268410191977e-06
"URETEROSCOPE, 6,4/7,8 FR. X 330 MM, 7, 4,2 FR. CHANNEL, WITH WA00395A",2,2.2356710254799427e-06
"URETEROSCOPE, 6,4/7,8 FR. X 330 MM, 7, STRAIGHT OCULAR ANGLE, 4,2 FR. CHANNEL",4,4.471342050959885e-06
"URETEROSCOPE, 6,4/7,8 FR. X 430 MM, 7, 4,2 FR. CHANNEL, WITH WA00395A",12,1.3414026152879655e-05
"URETEROSCOPE, 6,4/7,8 FR. X 430 MM, 7, STRAIGHT OCULAR ANGLE, 4,2 FR. CHANNEL",3,3.353506538219914e-06
"URETEROSCOPE, 7,5 FR. X 330 MM, 7, 2 CHANNELS, STRAIGHT OCULAR ANGLE",14,1.5649697178359598e-05
"URETEROSCOPE, 7,5 FR. X 430 MM, 7, 2 CHANNELS, OCULAR ANGLE 45",4,4.471342050959885e-06
"URETEROSCOPE, 7,5 FR. X 430 MM, 7, 2 CHANNELS, STRAIGHT OCULAR ANGLE",16,1.788536820383954e-05
"URETEROSCOPE, 7.3/10.4 FR. X 430 MM, 5, ANGLED OCULAR, 6.4 FR. CHANNEL",1,1.1178355127399714e-06
"URETEROSCOPE, 8,6/9,8 FR. X 430 MM, 7, 6,4 FR. CHANNEL, WITH WA00396A",15,1.676753269109957e-05
URETEX,3,3.353506538219914e-06
URETEX SUP URETHRAL SUPPORT SYSTEM,4,4.471342050959885e-06
URETEX TO URETHRAL SUPPORT SYSTEM,2,2.2356710254799427e-06
URETEX TO2 URETHRAL SUPPORT SYSTEM W/HOOK NEEDLE,1,1.1178355127399714e-06
URETHRAL CATH 14FR,1,1.1178355127399714e-06
URETHRAL CATH STRIP HYGRO,1,1.1178355127399714e-06
URETHRAL CATHETER,1,1.1178355127399714e-06
URETHRAL DILATION BALLOON CATHETER,1,1.1178355127399714e-06
URETHRAL DILATOR SET,2,2.2356710254799427e-06
URETHRAL WARMING SET,1,1.1178355127399714e-06
URGENT PC,1,1.1178355127399714e-06
URGENT PC NEUROMODULATION SYSTEM,1,1.1178355127399714e-06
URGENT PC NEUROMODULATION SYSTEM LEAD SET,1,1.1178355127399714e-06
URI CATH 5 FRENCH,1,1.1178355127399714e-06
URIC ACID VER.2,2,2.2356710254799427e-06
URINAL WTRANSCVR DELUX,1,1.1178355127399714e-06
URINARY BAG,1,1.1178355127399714e-06
URINARY CATHETER,7,7.824848589179799e-06
URINARY CATHETER 18G FOLEY,1,1.1178355127399714e-06
URINARY CATHETER WITH ANTI REFLUX CHAMBER,1,1.1178355127399714e-06
URINARY CATHETERIZATION TRAY LUBRI-SIL I.C. COMPLETE CARE TEMPERATURE-SENSING,1,1.1178355127399714e-06
URINARY DRAINAGE BAG BARD,1,1.1178355127399714e-06
URINARY DRAINAGE CATHETERS - PVC,1,1.1178355127399714e-06
URINARY LEG BAG - STERILE - LARGE,2,2.2356710254799427e-06
"URINARY LEG BAG SYSTEM, 30OZ (900ML) 4 PACK",1,1.1178355127399714e-06
"URINARY LEG BAG,LGE.",1,1.1178355127399714e-06
"URINARY LEG BAG,MED.",1,1.1178355127399714e-06
URINARY TRACT OCCLUSION BALLOON CATHETER,23,2.571021679301934e-05
"URINE BEAKER WITH INTEGRATED TRANSFER DEVICE 100 ML, YELLOW LID SINGLE-PACKED",1,1.1178355127399714e-06
URINE COLLECTION,123,0.00013749376806701646
URINE COLLECTION DRAIN BAG,5,5.5891775636998566e-06
URINE DIPSTICKS,1,1.1178355127399714e-06
URINE DRUG TEST,2,2.2356710254799427e-06
URISPEC 10SG URINE STRIPS,1,1.1178355127399714e-06
URISYS 1100,4,4.471342050959885e-06
URITEST UTI TEST STRIPS,1,1.1178355127399714e-06
URO 4 7/26,1,1.1178355127399714e-06
URO 4 7/26 (UR),1,1.1178355127399714e-06
URO GUIDE 6 FR X 26 CM,1,1.1178355127399714e-06
URO-GUIDE 6.0X 28,1,1.1178355127399714e-06
URO-GUIDE 6.0X24 CM W/O WIRE,1,1.1178355127399714e-06
URO-GUIDE 8.5 X 26 CM WO/ GW,4,4.471342050959885e-06
"URO-GUIDE,6.0 X 22 CM WO/GW",1,1.1178355127399714e-06
URODYNAMIC URINARY CATHETER,1,1.1178355127399714e-06
URODYNAMICS BALLOON CATHETER,1,1.1178355127399714e-06
URODYNAMICS DUET MACHINE,1,1.1178355127399714e-06
UROFORCE BALLOON DILATION CATHETER,8,8.94268410191977e-06
UROLAZE,1,1.1178355127399714e-06
UROLIFT,18,2.0121039229319486e-05
UROLIFT CARTRIDGE,1,1.1178355127399714e-06
UROLIFT IMPLANT,1,1.1178355127399714e-06
UROLIFT IMPLANTS,1,1.1178355127399714e-06
UROLIFT SYSTEM,2,2.2356710254799427e-06
UROLIFT SYSTEM WITH HANDLE RELEASE TOOL,1,1.1178355127399714e-06
UROLOGICAL ENDOSCOPES,1,1.1178355127399714e-06
UROLOGY CATHETERS,1,1.1178355127399714e-06
UROLOGY INNER SHEATH,10,1.1178355127399713e-05
UROLOGY SET,1,1.1178355127399714e-06
UROLOK II ADAPTOR,1,1.1178355127399714e-06
UROMAT E.A.S.I.,1,1.1178355127399714e-06
UROMAX ULTRA,43,4.806692704781877e-05
UROMAX ULTRA KIT,8,8.94268410191977e-06
UROMEDICA PROACT BLUNT TROCAR,1,1.1178355127399714e-06
UROMEDICA PROACT CONTINENCE DEVICE,1,1.1178355127399714e-06
UROMEDICA PROACT IMPLANTATION INSTRUMENT SET,1,1.1178355127399714e-06
UROMEDICA URINARY INCONTINENCE IMPLANT,1,1.1178355127399714e-06
URONAV,1,1.1178355127399714e-06
UROPASS AS 10/12FR X 24 CM 5/BX,5,5.5891775636998566e-06
UROPASS AS 10/12FR X 46 CM 5/BX,4,4.471342050959885e-06
UROPASS AS 10/12FR X 54 CM 5/BX,4,4.471342050959885e-06
UROPASS AS 11/13FR X 24 CM 5/BX,2,2.2356710254799427e-06
UROPASS AS 11/13FR X 38 CM 5/BX,7,7.824848589179799e-06
UROPASS AS 11/13FR X 46 CM 5/BX,4,4.471342050959885e-06
UROPASS AS 11/13FR X 54 CM 5/BX,1,1.1178355127399714e-06
UROPASS AS 12/14FR X 24 CM 5/BX,4,4.471342050959885e-06
UROPASS AS 12/14FR X 38 CM 5/BX,10,1.1178355127399713e-05
UROPASS AS 12/14FR X 46 CM 5/BX,1,1.1178355127399714e-06
UROPASS AS 12/14FR X 54 CM 5/BX,5,5.5891775636998566e-06
UROPASS AS 13/15FR X 24 CM 5/BX,3,3.353506538219914e-06
UROPASS AS 13/15FR X 38 CM 5/BX,2,2.2356710254799427e-06
UROPASS URETERAL ACCESS SHEATH,2,2.2356710254799427e-06
UROPASS URETERAL ACCESS SYSTEM,1,1.1178355127399714e-06
UROSKOP,1,1.1178355127399714e-06
UROSKOP OMINA,1,1.1178355127399714e-06
UROSKOP OMNIA,3,3.353506538219914e-06
UROSKOP OMNIA MAX,8,8.94268410191977e-06
UROSOFT URETERAL STENT SET,1,1.1178355127399714e-06
UROSTREAM HYDROPHILIC WIRE GUIDE,15,1.676753269109957e-05
URS 9-IN-1 URINE TEST,1,1.1178355127399714e-06
URS-14 URINALYSIS REAGENT STRIPS SOOMIO,1,1.1178355127399714e-06
US BIPOLAR EPICARDIAL,1,1.1178355127399714e-06
US CATHENA 22GX1.00IN STRAIGHT BC,2,2.2356710254799427e-06
US CATHENA 22GX1.00IN WINGED BC,1,1.1178355127399714e-06
US CIDEX OPA SOLUTION,3,3.353506538219914e-06
US RAIL CLAMP (SUPINE DISTRACTOR SYS),5,5.5891775636998566e-06
US REFRESH CONTACTS 510(K),3,3.353506538219914e-06
US S3 UR 23MM,3,3.353506538219914e-06
US S3 UR VALVE,4,4.471342050959885e-06
US S3 UR VALVE (26MM),1,1.1178355127399714e-06
US S3 UR VALVE 26MM,8,8.94268410191977e-06
US S3 UR VALVE 29MM,8,8.94268410191977e-06
US S3UR,1,1.1178355127399714e-06
US SAPIEN 3 ULTRA 26MM,1,1.1178355127399714e-06
US SAPIEN 3 ULTRA VALVE,32,3.577073640767908e-05
US SAPIEN 3 ULTRA VALVE (20MM),3,3.353506538219914e-06
US SAPIEN 3 ULTRA VALVE (23MM),24,2.682805230575931e-05
US SAPIEN 3 ULTRA VALVE (26MM),38,4.247774948411891e-05
US SAPIEN 3 ULTRA VALVE (26MM) HEART VALVE,1,1.1178355127399714e-06
US SAPIEN 3 ULTRA VALVE 20MM,2,2.2356710254799427e-06
US SAPIEN 3 ULTRA VALVE 23MM,23,2.571021679301934e-05
US SAPIEN 3 ULTRA VALVE 26MM,23,2.571021679301934e-05
"US SAPIEN 3 ULTRA VALVE, 23MM",3,3.353506538219914e-06
"US SAPIEN 3 ULTRA VALVE, 26MM",1,1.1178355127399714e-06
USA ELITE RIGID OPTICAL GRASPING FORCEPS,2,2.2356710254799427e-06
USA ELITE RIGID OPTICAL TEARING CUP BIOPSY FORCEPS,2,2.2356710254799427e-06
USA RETRACTOR DBL-END 8IN 2/ST,1,1.1178355127399714e-06
USB CELLULAR ADAPTER,4,4.471342050959885e-06
USB CHARGER FOR SCOUT RECEIVER,1,1.1178355127399714e-06
USCAN,1,1.1178355127399714e-06
USCH GREENLITE DISP MTL MILL 0,1,1.1178355127399714e-06
USED FACSCALIBUR 4CA - EUROPE,1,1.1178355127399714e-06
USHER,1,1.1178355127399714e-06
USII SA,1,1.1178355127399714e-06
USP II HUMERAL HEAD 40/17,2,2.2356710254799427e-06
USP II HUMERAL HEAD 46/18,2,2.2356710254799427e-06
USP II HUMERAL HEAD 48/19,1,1.1178355127399714e-06
USP II HUMERAL HEAD 52/20,2,2.2356710254799427e-06
USP II HUMERAL HEAD 54/21,1,1.1178355127399714e-06
USP II HUMERAL HEAD 54/23,1,1.1178355127399714e-06
USP NORMAL SALINE 0.9% SODIUM CHLORIDE 100ML 6 PACK,1,1.1178355127399714e-06
"USPO2 OXIMETRY CABLE, GE APEXPRO CH",3,3.353506538219914e-06
USPO2 PULSE OXIMETRY CABLE FOR GE APEXPRO,1,1.1178355127399714e-06
USPO2 PULSE OXIMETRY CABLE KIT,21,2.3474545767539396e-05
USPO2 PULSE OXIMETRY CABLE KIT- (GE),1,1.1178355127399714e-06
USS HOLD-SLEEVE F/314.132 388.330+388.37,1,1.1178355127399714e-06
USS LOW PROFILE HOOK+SCRHOLDER,2,2.2356710254799427e-06
USS-HOOK+SCRHOLDER W/HEX-SOCKET 4,3,3.353506538219914e-06
USS-II PEDICLESCR 5.2 L40 DUAL OPEN DOU,1,1.1178355127399714e-06
USS-II POLYAXIAL 3D-HEAD F/R 6 TAN GREE,1,1.1178355127399714e-06
USS-II-POLYAXIAL PEDICSCR 6.2 L40 TAN D,1,1.1178355127399714e-06
USS-II-POLYAXIAL PEDICSCR 6.2 L45 TAN D,1,1.1178355127399714e-06
USS-II-POLYAXIAL PEDICSCR 6.2 L50 TAN D,2,2.2356710254799427e-06
USS-II-POLYAXIAL PEDICSCR 7 L40 TAN GRE,4,4.471342050959885e-06
UST-9150,1,1.1178355127399714e-06
USTAR II KNEE SYSTEM,1,1.1178355127399714e-06
"USTAR II KNEE SYSTEM DISTAL FEMORAL COMPONENT, RHS, S, RIGHT &XPE TIBIAL INSERT",1,1.1178355127399714e-06
"USTAR II KNEE SYSTEM DISTAL FEMORAL COMPONENT, RHS, S, RIGHT AND USTAR II XPE",1,1.1178355127399714e-06
"USTAR II KNEE SYSTEM SEGMENT PART, RHS, 25 MM LENGTH",2,2.2356710254799427e-06
"USTAR II SYSTEM PRESS-FIT CURVED STEM, RHS",2,2.2356710254799427e-06
USTAR SYSTEM,1,1.1178355127399714e-06
UTAH LOOP,2,2.2356710254799427e-06
UTAH LOOP ELECTROSURGICAL ELECTRODE 15MM W X 12MM D ROUND LOOP 11CM SHAFT,1,1.1178355127399714e-06
UTAH LOOP ELECTROSURGICAL ELECTRODE 20 MMW X 12 MM D,1,1.1178355127399714e-06
UTAH MEDICAL CATH UMBILICAL DL PU 5FR,1,1.1178355127399714e-06
UTAH MEDICAL UMBILI-CATH. 3.5FR DUAL LUMEN SILICONE UMBILICAL CATHETER,1,1.1178355127399714e-06
UTAHLOOP ELECTROSURGICAL ELECTRODE GUIDE,2,2.2356710254799427e-06
UTAHLOOP ELECTROSURGICAL LEEP LOOP,1,1.1178355127399714e-06
UTB IL 60CM BZF 8MM SOLID 20PK,1,1.1178355127399714e-06
UTERINE CANNULA -ER876,1,1.1178355127399714e-06
UTERINE CANNULAE W/2 CONES LGTH 330MM,3,3.353506538219914e-06
UTERINE ELEVATOR - PRO WITH OCCLUDOR BALLOON,1,1.1178355127399714e-06
UTERINE ELEVATOR PRO WITH OCCLUDER BALLOON,1,1.1178355127399714e-06
UTERINE ELEVATOR PRO WITH OCCLUDOR BALLOON,2,2.2356710254799427e-06
UTERINE EXPLORA CURETTE - MODEL I,1,1.1178355127399714e-06
UTERINE EXPLORA EMB,1,1.1178355127399714e-06
UTERINE MANIPULATOR,3,3.353506538219914e-06
UTERINE MANIPULATOR INJECTOR,3,3.353506538219914e-06
UTERINE MANIPULATOR TIP B,4,4.471342050959885e-06
UTERINE MANIPULATOR TIP G,1,1.1178355127399714e-06
UTERINE MANIPULATOR TIP L,4,4.471342050959885e-06
UTERINE MANIPULATOR VCARE DX,1,1.1178355127399714e-06
UTERINE MANIPULATOR VCARE MEDIUM,1,1.1178355127399714e-06
UTLIMATE PRECISION IMPLANT,1,1.1178355127399714e-06
UTRA FAST-FIX ASSY - REVERSE CURVE EI,2,2.2356710254799427e-06
UTRAFILTER HECHINGEN,1,1.1178355127399714e-06
UTS PRECURVED ULTRA TAPER SPHINCTEROTOME,4,4.471342050959885e-06
UV FLASH TRANSFER SETS,3,3.353506538219914e-06
UV PHOTOTHERAPHY,2,2.2356710254799427e-06
UV PHOTOTHERAPY,19,2.1238874742059456e-05
UV PHOTOTHERAPY LAMP,14,1.5649697178359598e-05
UV PSORIASIS LAMP,1,1.1178355127399714e-06
UVC TRAY/5.0 FR PU,1,1.1178355127399714e-06
UVENTA URETHRAL STENT,2,2.2356710254799427e-06
V,5,5.5891775636998566e-06
V ANK C/X IMPL B9.5/D4.5/L9.5,1,1.1178355127399714e-06
V BURETTE 30IN SET,1,1.1178355127399714e-06
V HOOK ELECTRODE ANGLED 33CM,1,1.1178355127399714e-06
V LOC 180 ABSORBABLE WOUND CLOSURE DEVICE,1,1.1178355127399714e-06
V MUELLER / ELMED L-HOOK CAUTERY TIP,1,1.1178355127399714e-06
V MUELLER L-HOOK CAUTERY TIP,1,1.1178355127399714e-06
V MUELLER NEEDLE HOLDER,1,1.1178355127399714e-06
V OSTEO 5MM X 13IN,1,1.1178355127399714e-06
V OSTEO 7MM X 13IN,1,1.1178355127399714e-06
V OSTEO 7MM X 9IN,1,1.1178355127399714e-06
V OSTEOTOME,1,1.1178355127399714e-06
V SERIES MONITOR,3,3.353506538219914e-06
V SHAPE GLENOID RETRACTOR,2,2.2356710254799427e-06
V SPLITTER,1,1.1178355127399714e-06
V++SCIG 26G 4MM HIGH FLO,1,1.1178355127399714e-06
V- GO DISPOSABLE INSULIN DELIVERY DEVICE,1,1.1178355127399714e-06
"V- PLATE, 2.4MM, 6 HOLE",1,1.1178355127399714e-06
V-14 CONTROL WIRE,112,0.00012519757742687678
V-14 CONTROL WIRE 0.014 GUIDEWIRE,1,1.1178355127399714e-06
V-14 CONTROL WIRE GUIDEWIRE WITH ICE HYDROPHILIC COATING,1,1.1178355127399714e-06
V-14 CONTROL WIRE J 300 CM,1,1.1178355127399714e-06
V-14? CONTROL WIRE?,1,1.1178355127399714e-06
V-18 CONTROL STEERABLE GUIDEWIRE,1,1.1178355127399714e-06
V-18 CONTROL WIRE,167,0.0001866785306275752
"V-18 CONTROL WIRE , SHORT TAPER, STRAIGHT TIP, 300 CM",1,1.1178355127399714e-06
V-18 CONTROL WIRE / GUIDEWIRE,1,1.1178355127399714e-06
V-18 CONTROL WIRE GUIDEWIRE,2,2.2356710254799427e-06
V-18 GUIDEWIRE,6,6.707013076439828e-06
V-18 GUIDEWIRE (GUIDEWIRE),2,2.2356710254799427e-06
V-CARE,2,2.2356710254799427e-06
V-CARE MEDIUM,1,1.1178355127399714e-06
V-CARE SMALL (32MM) CUP,1,1.1178355127399714e-06
V-G DISPOSABLE INSULIN DELIVERY DEVICE,1,1.1178355127399714e-06
V-G0 DISPOSABLE INSULIN DELIVERY DEVICE,1,1.1178355127399714e-06
V-GO 20,1,1.1178355127399714e-06
V-GO DIDPOSABLE INSULIN DELIVERY DEVICE,3,3.353506538219914e-06
V-GO DIOSPOSABLE INSULIN DELIVERY DEVICE,1,1.1178355127399714e-06
V-GO DIPOSABLE INSULIN DELIVERY DEVICE,1,1.1178355127399714e-06
V-GO DIPSOSABLE INSULIN DELIVERY DEVICE,1,1.1178355127399714e-06
V-GO DISOPOSABLE INSULIN DELIVERY DEVICE,2,2.2356710254799427e-06
V-GO DISPLOSABLE INSULIN DELIVERY DEVICE,1,1.1178355127399714e-06
V-GO DISPOOSABLE INSULIN DELIVERY DEVICE,1,1.1178355127399714e-06
V-GO DISPOSABLE INSUIIN DELIVERY DEVICE,3,3.353506538219914e-06
V-GO DISPOSABLE INSUILN DELIVERY DEVICE,1,1.1178355127399714e-06
V-GO DISPOSABLE INSUIN DELIVERY DEVICE,3,3.353506538219914e-06
V-GO DISPOSABLE INSULIN DEIIVERY DEVICE,1,1.1178355127399714e-06
V-GO DISPOSABLE INSULIN DELIVERY,1,1.1178355127399714e-06
V-GO DISPOSABLE INSULIN DELIVERY DEIVCE,1,1.1178355127399714e-06
V-GO DISPOSABLE INSULIN DELIVERY DEVICE,781,0.0008730295354499176
V-GO DISPOSABLE INSULIN DELLIVERY DEVICE,2,2.2356710254799427e-06
V-GO DISPOSABLE INSULIN DEVICE,15,1.676753269109957e-05
V-GO DISPOSABLE INSULIN DLELIVERY DEVICE,1,1.1178355127399714e-06
V-GO DISPOSABLE INSULLIN DELIVERY DEVICE,2,2.2356710254799427e-06
V-GO DISPOSABLE INSULLN DELIVERY DEVICE,2,2.2356710254799427e-06
V-GO DISPOSBLE INSULIN DELIVERY DEVICE,2,2.2356710254799427e-06
V-GO DISPPOSABLE INSULIN DELIVERY DEVICE,1,1.1178355127399714e-06
V-GO INSULIN DELIVERY DEVICE,1,1.1178355127399714e-06
V-GOP DISPOSABLE INSULIN DELIVERY DEVICE,2,2.2356710254799427e-06
V-GRIP,1,1.1178355127399714e-06
V-GRIP DETACHMENT CONTROLLER,1,1.1178355127399714e-06
V-LANCE KNIVES,214,0.00023921679972635387
V-LOC,113,0.00012631541293961677
V-LOC 180,1500,0.001676753269109957
V-LOC 180 ABSORBABLE RELOAD,2,2.2356710254799427e-06
V-LOC 180 ABSORBABLE RELOADABLE SUTURE,1,1.1178355127399714e-06
V-LOC 180 ABSORBABLE WOUND CLOSURE DEVICE,3,3.353506538219914e-06
V-LOC 90,559,0.0006248700516216439
V-LOC PBT NON-ABSORBABLE RELOAD,1,1.1178355127399714e-06
V-LOC SUTURE,3,3.353506538219914e-06
V-LOC SUTURE NEEDLE,1,1.1178355127399714e-06
"V-LOC, 90 ABSORBABLE WOUND CLOSURE DEVICE, 90, 12'' - GS-21 TAPER, 37MM",2,2.2356710254799427e-06
"V-LOC, ENDO STITCH",1,1.1178355127399714e-06
V-LOC180,2,2.2356710254799427e-06
V-LOX SUTURE ANCHOR,1,1.1178355127399714e-06
V-PRO,9,1.0060519614659743e-05
V-PRO 1 PLUS STERILIZER,3,3.353506538219914e-06
V-PRO 1 STERILIZER,1,1.1178355127399714e-06
V-PRO 60,1,1.1178355127399714e-06
V-PRO 60 STERILIZER,1,1.1178355127399714e-06
V-PRO MAX 2,1,1.1178355127399714e-06
V-PRO MAX 2 ENGLISH DD REC 400V 50/60HZ,1,1.1178355127399714e-06
V-PRO MAX 2 ENGLISH SD CAB 400V 50/60HZ,1,1.1178355127399714e-06
V-PRO MAX 2 STERILIZER,23,2.571021679301934e-05
V-PRO MAX STERILIZER,32,3.577073640767908e-05
V-SERIES MONITOR,1,1.1178355127399714e-06
V-STEADY,1,1.1178355127399714e-06
V. MEULLER,1,1.1178355127399714e-06
V. MUELLER,26,2.9063723331239255e-05
V. MUELLER BONE REDUCTION FORCEP,1,1.1178355127399714e-06
V. MUELLER BOVIE CORD,1,1.1178355127399714e-06
V. MUELLER HEMOSTAT,1,1.1178355127399714e-06
V. MUELLER NEEDLE HOLDER,1,1.1178355127399714e-06
V. MUELLER NEURO SPINE 12FR TAKA,1,1.1178355127399714e-06
V. MUELLER OCHSNER ARTERY FORCEPS,1,1.1178355127399714e-06
V. MUELLER USA RETRACTOR DOUBLE-ENDED,1,1.1178355127399714e-06
V.A.C. ABDOMINAL DRESSING,3,3.353506538219914e-06
V.A.C. DRAPE,53,5.924528217521848e-05
V.A.C. DRESSING,55,6.148095320069843e-05
V.A.C. DRESSINGS,1,1.1178355127399714e-06
V.A.C. FREEDOM THERAPY SYSTEM,4,4.471342050959885e-06
V.A.C. GRANUFOAM DRESSING,97,0.00010843004473577722
V.A.C. GRANUFOAM SILVER DRESSING,1,1.1178355127399714e-06
V.A.C. SIMPLACE DRESSING,2,2.2356710254799427e-06
V.A.C. SIMPLACE EX DRESSING,2,2.2356710254799427e-06
V.A.C. SIMPLACE EX DRESSING KIT,1,1.1178355127399714e-06
V.A.C. SIMPLICITY SYSTEM,1,1.1178355127399714e-06
V.A.C. SIMPLICITY THERAPY SYSTEM,2,2.2356710254799427e-06
V.A.C. THERAPY SYSTEM,13,1.4531861665619627e-05
V.A.C. ULTA,1,1.1178355127399714e-06
V.A.C. ULTA THERAPY SYSTEM,2,2.2356710254799427e-06
V.A.C. VERAFLO CLEANSE CHOICE DRESSING,2,2.2356710254799427e-06
V.A.C. VERAFLO CLEANSE CHOICE DRESSING- MEDIUM,1,1.1178355127399714e-06
V.A.C. WHITEFOAM DRESSING,19,2.1238874742059456e-05
V.A.C. WHITEFOAM DRESSINGS,2,2.2356710254799427e-06
V.A.C.ULTA,1,1.1178355127399714e-06
V.A.C.ULTA NEGATIVE PRESSURE WOUND THERAPY SYSTEM,4,4.471342050959885e-06
V.A.C.ULTA THERAPY SYSTEM,18,2.0121039229319486e-05
V.A.C.VIA THERAPY SYSTEM,1,1.1178355127399714e-06
V.MUELLER,4,4.471342050959885e-06
V.MUELLER BONE HOOK,1,1.1178355127399714e-06
V.MUELLER LEWIN CLAMP,1,1.1178355127399714e-06
V.MUELLER STRAIGHT PITUITARY RONGEURS,1,1.1178355127399714e-06
V.PLUS UND 3-0 70CM 1AG.SC-20,2,2.2356710254799427e-06
V.PLUS UND 4-0 70CM 1AG.SC-20,3,3.353506538219914e-06
V/NV BURETTE SET,3,3.353506538219914e-06
V041113000000,1,1.1178355127399714e-06
V135,1,1.1178355127399714e-06
V18 BOSTON SCIENTIFIC WIRE (ICE HYDROPHILIC COATING) GUIDEWIRE,1,1.1178355127399714e-06
V18 CONTROL WIRE,1,1.1178355127399714e-06
"V18 CONTROL WIRE, STRAIGHT TIP SHORT TAPER, .018IN X 300CM",1,1.1178355127399714e-06
V18 GUIDEWIRE,1,1.1178355127399714e-06
V18 MICROWIRE,1,1.1178355127399714e-06
V2.7MM TI VA LCKNG SCR SLF-TPNG WITH T8 STARDRIVE RECESS 20MM,1,1.1178355127399714e-06
V200 / ESPRIT,2,2.2356710254799427e-06
V200 VENTILATOR,33,3.6888571920419054e-05
V21 MONITOR,2,2.2356710254799427e-06
V24/26 COMPONENT MONITORING SYSTEM,2,2.2356710254799427e-06
V3,1,1.1178355127399714e-06
"V3 B+ CONI. CON. IMPLANT D4.30 L8MM, SP",1,1.1178355127399714e-06
"V3 B+ CONI. CON. IMPLANT D5 L11.5MM, SP",1,1.1178355127399714e-06
"V3 B+ CONI. CON.IMPLANT D3.30 L10MM, NP",22,2.459238128027937e-05
"V3 B+ CONI. CON.IMPLANT D3.30 L10MM, NP, GERMANY",1,1.1178355127399714e-06
"V3 B+ CONI. CON.IMPLANT D3.30 L11.5MM, NP",26,2.9063723331239255e-05
"V3 B+ CONI. CON.IMPLANT D3.30 L13MM, NP",18,2.0121039229319486e-05
"V3 B+ CONI. CON.IMPLANT D3.30 L13MM, NP, GERMANY",1,1.1178355127399714e-06
"V3 B+ CONI. CON.IMPLANT D3.30 L16MM, NP",7,7.824848589179799e-06
"V3 B+ CONI. CON.IMPLANT D3.90 L10MM, SP",93,0.00010395870268481734
"V3 B+ CONI. CON.IMPLANT D3.90 L11.5MM, SP",52,5.812744666247851e-05
"V3 B+ CONI. CON.IMPLANT D3.90 L11.5MM, SP, GERMANY",2,2.2356710254799427e-06
"V3 B+ CONI. CON.IMPLANT D3.90 L13MM, SP",45,5.030259807329871e-05
"V3 B+ CONI. CON.IMPLANT D3.90 L13MM, SP, GERMANY",1,1.1178355127399714e-06
"V3 B+ CONI. CON.IMPLANT D3.90 L16MM, SP",11,1.2296190640139685e-05
"V3 B+ CONI. CON.IMPLANT D3.90 L8MM, SP",50,5.589177563699857e-05
"V3 B+ CONI. CON.IMPLANT D3.90 L8MM, SP, GERMANY",1,1.1178355127399714e-06
"V3 B+ CONI. CON.IMPLANT D4.30 L10MM, SP",55,6.148095320069843e-05
"V3 B+ CONI. CON.IMPLANT D4.30 L10MM, SP, GERMANY",2,2.2356710254799427e-06
"V3 B+ CONI. CON.IMPLANT D4.30 L11.5MM, SP",46,5.142043358603868e-05
"V3 B+ CONI. CON.IMPLANT D4.30 L13MM, SP",20,2.2356710254799426e-05
"V3 B+ CONI. CON.IMPLANT D4.30 L16MM, SP",13,1.4531861665619627e-05
"V3 B+ CONI. CON.IMPLANT D4.30 L8MM, SP",41,4.583125602233882e-05
"V3 B+ CONI. CON.IMPLANT D4.30 L8MM, SP, GERMANY",1,1.1178355127399714e-06
"V3 B+ CONI. CON.IMPLANT D5 L10MM, SP",15,1.676753269109957e-05
"V3 B+ CONI. CON.IMPLANT D5 L11.5MM, SP",11,1.2296190640139685e-05
